episode,length,total_reward,avg_q,exploration
273,11484,-224.07184398142113,87.23448944091797,0.256250747230159
274,564,239.3913938922604,86.9002914428711,0.2549758678907055
275,127,-107.74799898924206,92.21154022216797,0.2537073312345328
276,1128,159.577250777156,88.77205657958984,0.2524451057060028
277,1319,134.14255037969036,87.83842468261719,0.2511891599064705
278,1184,204.2747844923698,88.93126678466797,0.24993946259350303
279,841,165.85633519125477,88.31999969482422,0.24869598268010254
280,2402,172.79429812509352,87.09256744384766,0.2474586892339329
281,2024,187.6274576337819,87.8477783203125,0.24622755147655018
282,2374,-82.19185830936308,86.98540496826172,0.24500253878263703
283,930,199.3395802260412,85.90900421142578,0.24378362067924086
284,552,221.0907915512491,86.14301300048828,0.2425707668450158
285,1646,-177.21930248707076,85.56790161132812,0.24136394710946849
286,2048,202.12201896668194,85.79659271240234,0.24016313145220747
287,191,-193.98295319550348,86.94161224365234,0.23896829000219652
288,767,186.67331280889448,86.86161041259766,0.23777939303701148
289,875,130.10470277742456,83.916015625,0.236596410982101
290,4168,-274.75619710848275,84.1457748413086,0.23541931441005076
291,1391,159.03547643099301,86.22484588623047,0.23424807403985154
292,150,-102.08060879623159,87.46318817138672,0.2330826607361707
293,1501,215.58614787902226,87.22344207763672,0.23192304550862758
294,482,291.06903532415674,85.0594482421875,0.23076919951107225
295,1821,144.4863153390831,87.78389739990234,0.22962109404086795
296,1027,218.43551318037612,86.89852142333984,0.2284787005381771
297,476,239.6582188580459,86.12602996826172,0.22734199058525087
298,2328,129.7032479737169,88.15791320800781,0.22621093590572228
299,662,159.6164536041492,88.3645248413086,0.2250855083639028
300,100,-61.15653971821774,88.62554168701172,0.2239656799640824
301,1311,184.08297807956,85.61076354980469,0.22285142284983325
302,1621,191.69406552879408,85.76136016845703,0.2217427093033167
303,633,202.94529435937747,83.73583984375,0.22063951174459373
304,2133,207.66144047311872,83.26065826416016,0.21954180273093907
305,1363,187.40155140125478,82.94564056396484,0.2184495549561583
306,1194,63.065372295113804,82.56182098388672,0.2173627412499088
307,1064,192.96319599150263,80.78987884521484,0.2162813345770237
308,1328,219.23358134383878,80.35520935058594,0.21520530803683952
309,1255,143.44779630614119,82.93730163574219,0.2141346348625269
310,210,-168.26861325790793,81.64068603515625,0.2130692884204248
311,104,-19.15415181897896,83.20110321044922,0.21200924220937795
312,1518,255.38294522407654,82.95123291015625,0.21095446986007757
313,370,252.55634181975762,84.22247314453125,0.20990494513440555
314,408,271.85029301464226,82.1004638671875,0.20886064192478165
315,1602,251.19104815447358,83.93132781982422,0.2078215342535141
316,107,-13.518538532743278,84.0561752319336,0.20678759627215335
317,844,232.43603408143923,84.27371215820312,0.2057588022608491
318,540,240.58032430909455,84.00636291503906,0.20473512662771057
319,787,189.33716490452554,83.2783432006836,0.20371654390816973
320,2789,155.8744515725179,83.33567810058594,0.202703028764348
321,560,227.2285136404912,82.83904266357422,0.2016945559844259
322,832,234.71171592176648,80.3465347290039,0.20069110048201586
323,457,235.9296313601494,81.10160827636719,0.19969263729553818
324,958,224.42169205329873,84.415771484375,0.19869914158760021
325,777,202.42033468907118,83.49867248535156,0.19771058864437835
326,240,245.12101092061783,83.70272064208984,0.19672695387500336
327,1441,171.0463680240403,83.05934143066406,0.19574821281094865
328,813,223.73106440066536,84.451171875,0.19477434110542155
329,2149,173.06593219242035,85.2807388305664,0.1938053145327578
330,1515,240.08604572560722,84.26875305175781,0.19284110898781873
331,323,196.49889398991257,85.96882629394531,0.1918817004853918
332,864,203.55006612045798,87.0111083984375,0.19092706515959385
333,544,205.79652358072943,85.89412689208984,0.18997717926327748
334,1648,131.92454233585215,89.36082458496094,0.1890320191674403
335,932,216.75405832407495,91.5528335571289,0.18809156136063715
336,285,278.2547478481523,91.2529067993164,0.1871557824483952
337,412,271.43941958678704,91.98046112060547,0.18622465915263206
338,700,224.72280285116358,92.07691955566406,0.1852981683110767
339,155,11.617581582642103,94.1191177368164,0.18437628687669325
340,345,147.6427327041692,91.77899169921875,0.18345899191710774
341,110,-11.234229641948787,93.30659484863281,0.18254626061403756
342,478,280.1275379403081,90.7712631225586,0.18163807026272397
343,399,233.12739662559684,93.07464599609375,0.18073439827136714
344,468,285.2312817704649,93.61031341552734,0.17983522216056433
345,546,273.8709345888292,92.24794006347656,0.1789405195627506
346,495,180.8262551448144,95.21160125732422,0.17805026822164238
347,744,262.3519436710477,94.1723403930664,0.177164445991684
348,182,-10.405018020610981,94.64884948730469,0.17628303083749652
349,1056,268.08290706712785,91.83584594726562,0.17540600083332988
350,279,214.31863024028615,93.86176300048828,0.17453333416251732
351,425,174.19051920188178,92.66150665283203,0.17366500911693267
352,312,242.6148266992203,92.11410522460938,0.17280100409645044
353,464,257.1166472630719,92.4950180053711,0.17194129760840843
354,918,214.48758107480145,95.06503295898438,0.1710858682670731
355,2225,150.92173951869097,93.4824447631836,0.17023469479310757
356,592,186.8061349688191,93.15221405029297,0.16938775601304237
357,106,-98.31543597582791,93.99864959716797,0.16854503085874864
358,442,211.05511180221708,93.54564666748047,0.1677064983669141
359,777,232.49407295720982,94.80460357666016,0.1668721376785215
360,724,239.63232552365088,96.3677978515625,0.16604192803832987
361,511,246.29003799130123,97.20120239257812,0.1652158487943581
362,1069,190.62287408503335,95.29866790771484,0.16439387939737127
363,389,244.30014046285166,96.53286743164062,0.16357599940036943
364,791,213.71784031528205,96.96826171875,0.16276218845807905
365,732,240.83735778436153,96.6251449584961,0.16195242632644682
366,440,245.73182489967203,98.02510833740234,0.16114669286213615
367,445,249.9913187089105,96.88619995117188,0.16034496802202602
368,343,280.0037243753073,96.67047882080078,0.15954723186271247
369,473,224.10760485536227,96.71139526367188,0.15875346454001243
370,1352,195.28974961005326,96.08935546875,0.1579636463084701
371,1347,117.85546808625774,96.35302734375,0.1571777575208658
372,880,201.322508588731,95.62294006347656,0.1563957786277272
373,609,227.7071561257665,94.27316284179688,0.155617690176843
374,787,219.24263086984405,95.89090728759766,0.1548434728127791
375,160,-92.42617086102865,95.35685729980469,0.15407310727639714
376,423,219.1509126827043,95.19701385498047,0.15330657440437528
377,1644,190.4344628465243,94.5952377319336,0.15254385512873164
378,554,222.54460362576927,97.9566650390625,0.15178493047634992
379,300,254.1707359752946,95.0814437866211,0.15102978156850738
380,401,237.49659756491496,92.65802001953125,0.15027838962040538
381,542,239.73838126668068,93.35482025146484,0.14953073594070188
382,932,209.66699723599788,93.56993865966797,0.14878680193104665
383,455,211.31530919530832,93.44156646728516,0.14804656908561858
384,819,199.1089090735286,92.64013671875,0.1473100189906653
385,419,237.47184854862368,92.51119232177734,0.14657713332404507
386,660,157.28482886545063,90.18901062011719,0.14584789385477123
387,1493,127.78301292059271,90.54562377929688,0.14512228244255845
388,487,207.97354073640793,89.72930145263672,0.1444002810373716
389,682,282.3385248551849,90.16908264160156,0.14368187167897672
390,290,271.6963460375757,90.76569366455078,0.14296703649649428
391,520,147.1567583011797,91.14410400390625,0.1422557577079545
392,668,222.00662500643816,90.7270736694336,0.14154801761985525
393,661,181.22136611973164,90.31465911865234,0.14084379862672167
394,827,142.750369658615,90.7885513305664,0.14014308321066835
395,602,178.45908338882018,90.53997802734375,0.13944585394096354
396,310,204.39338809202647,89.75013732910156,0.13875209347359557
397,992,218.20260242052706,90.45298767089844,0.1380617845508414
398,278,-31.677485578768582,91.94962310791016,0.1373749100008372
399,505,220.96090886301562,91.01722717285156,0.13669145273715147
400,558,225.08805446013008,92.67476654052734,0.1360113957583597
401,393,248.938381314931,91.37604522705078,0.1353347221476216
402,503,209.39792085046395,91.29754638671875,0.13466141507226032
403,174,-35.254548100980855,92.42861938476562,0.13399145778334362
404,413,183.65421282542607,91.920654296875,0.13332483361526729
405,1018,195.21056904533333,90.53902435302734,0.1326615259853406
406,206,-7.6827499718505265,91.54936981201172,0.13200151839337373
407,694,210.64461604054665,92.29944610595703,0.13134479442126742
408,2911,135.64685289403218,90.92561340332031,0.1306913377326044
409,871,160.1621724115783,87.36668395996094,0.13004113207224322
410,390,-177.53587914031283,90.69313049316406,0.12939416126591366
411,481,219.24626275249187,91.05207824707031,0.1287504092198146
412,481,232.45879121369902,92.2126693725586,0.12810985992021354
413,246,251.16322690396794,91.20177459716797,0.1274724974330483
414,556,208.11790099941976,90.96382904052734,0.12683830590353068
415,285,-0.35482083917277407,90.89459991455078,0.12620726955575193
416,717,275.3531574094706,90.70232391357422,0.1255793726922905
417,1413,222.7813502586414,91.36455535888672,0.1249545996938214
418,146,-127.46887527795589,90.1183090209961,0.12433293501872777
419,322,224.2241907890771,89.60160064697266,0.12371436320271421
420,272,204.18994237611366,87.61734771728516,0.12309886885842211
421,527,245.5591975649919,89.94644165039062,0.12248643667504688
422,390,254.5737257539809,89.7065658569336,0.12187705141795711
423,588,193.57513011265087,88.79801177978516,0.12127069792831555
424,252,212.2677775278013,90.7677230834961,0.12066736112270204
425,118,51.63497978879977,90.58760833740234,0.12006702599273837
426,362,216.32996009446657,89.91805267333984,0.11946967760471482
427,148,-0.9330083196680476,90.92369842529297,0.11887530109921873
428,249,216.34666238057417,90.4052963256836,0.11828388169076492
429,341,235.88964554534263,91.0562515258789,0.1176954046674278
430,636,224.26460221416943,92.79156494140625,0.11710985539047543
431,242,52.448458952262655,92.41104888916016,0.11652721929400542
432,128,-13.279354490944982,93.12889099121094,0.11594748188458252
433,3715,61.44170718990429,94.7724380493164,0.11537062874087814
434,132,-106.67074397576582,93.87380981445312,0.11479664551331159
435,305,260.84649736970414,94.64269256591797,0.11422551792369313
436,103,18.89980684301183,94.5810546875,0.1136572317648688
437,595,221.99844068969296,93.06014251708984,0.11309177290036698
438,528,229.75836928370555,93.00122833251953,0.11252912726404676
439,715,221.10854836364524,94.66938781738281,0.11196928085974804
440,290,219.7036975991042,93.32556915283203,0.11141221976094334
441,341,204.17289503665089,93.87275695800781,0.1108579301103914
442,759,135.63563224822715,96.30113983154297,0.11030639811979245
443,206,238.75203288293287,94.98291015625,0.10975761006944523
444,368,245.44861147854547,94.0882797241211,0.10921155230790572
445,334,242.52429014582594,95.96417236328125,0.1086682112516475
446,967,154.26065271058908,96.5658950805664,0.10812757338472388
447,351,155.8020956062942,96.1823501586914,0.10758962525843173
448,372,217.37913083504526,94.91881561279297,0.10705435349097686
449,485,222.53879341311796,94.2700424194336,0.10652174476714117
450,216,16.21417656342308,94.91541290283203,0.10599178583795142
451,153,0.22084304289289491,95.5689926147461,0.10546446352034969
452,1568,45.2306139247078,92.80134582519531,0.10493976469686538
453,202,4.7909693118741075,92.4875717163086,0.10441767631528895
454,578,168.17516344663676,92.33442687988281,0.10389818538834722
455,497,259.9067868061663,92.78496551513672,0.10338127899338033
456,460,162.14229844953186,92.1353988647461,0.10286694427202024
457,380,158.41079310797443,92.56742095947266,0.1023551684298709
458,145,58.67259949805066,93.92422485351562,0.10184593873618997
459,125,-50.309445154084386,92.6544189453125,0.10133924252357211
460,153,39.69336855956709,92.57344818115234,0.10083506718763395
461,343,226.01200911938938,92.0273208618164,0.10033340018670046
462,251,218.36075410493623,92.55059814453125,0.09983422904149301
463,192,26.55367395138424,92.01179504394531,0.09933754133481892
464,466,178.1699732872628,91.52571868896484,0.09884332471126261
465,785,109.9625017659792,92.53833770751953,0.09835156687687824
466,632,206.04189535174282,92.99083709716797,0.09786225559888383
467,305,248.33194665946957,92.47610473632812,0.09737537870535705
