episode,length,total_reward,avg_q,exploration
74,552,-552.0,-92.09966278076172,0.6913714317194114
75,759,-759.0,-92.05107879638672,0.6879317728551358
76,384,-384.0,-91.71826171875,0.6845092267215283
77,403,-403.0,-91.73674774169922,0.6811037081806252
78,359,-359.0,-91.86339569091797,0.6777151325180351
79,458,-458.0,-91.88884735107422,0.674343415440831
80,385,-385.0,-91.76319885253906,0.6709884730754538
81,347,-347.0,-91.64067840576172,0.6676502219656257
82,383,-383.0,-91.9017105102539,0.6643285790702744
83,470,-470.0,-92.3938217163086,0.6610234617614672
84,323,-323.0,-92.2658920288086,0.6577347878223555
85,454,-454.0,-92.06267547607422,0.6544624754451299
86,546,-546.0,-92.00318908691406,0.651206443228985
87,409,-409.0,-92.04717254638672,0.6479666101780946
88,265,-265.0,-91.9542007446289,0.6447428956995968
89,331,-331.0,-92.15994262695312,0.6415352196015889
90,504,-504.0,-91.75234985351562,0.6383435020911333
91,393,-393.0,-91.96395111083984,0.6351676637722721
92,457,-457.0,-92.2593994140625,0.6320076256440519
93,300,-300.0,-92.08027648925781,0.6288633090985591
94,433,-433.0,-92.1700210571289,0.6257346359189644
95,448,-448.0,-92.06398010253906,0.6226215282775766
96,449,-449.0,-92.4635238647461,0.6195239087339071
97,273,-273.0,-92.24231719970703,0.6164417002327434
98,257,-257.0,-92.6231689453125,0.6133748261022323
99,279,-279.0,-92.75550842285156,0.6103232100519724
100,299,-299.0,-92.97344970703125,0.6072867761711169
101,256,-256.0,-92.60807800292969,0.6042654489264846
102,368,-368.0,-92.85557556152344,0.6012591531606812
103,258,-258.0,-92.79972076416016,0.5982678140902301
104,266,-266.0,-92.74827575683594,0.5952913573037116
105,322,-322.0,-92.16658020019531,0.5923297087599121
106,451,-451.0,-91.47802734375,0.5893827947859822
107,363,-363.0,-92.76311492919922,0.5864505420756042
108,198,-198.0,-92.82020568847656,0.5835328776871684
109,380,-380.0,-93.18775939941406,0.5806297290419588
110,300,-300.0,-93.04548645019531,0.577741023922347
111,252,-252.0,-92.84461975097656,0.5748666904699972
112,340,-340.0,-93.2175521850586,0.5720066571840768
113,283,-283.0,-92.75465393066406,0.5691608529194795
114,264,-264.0,-92.90367126464844,0.5663292068850543
115,186,-186.0,-93.03131103515625,0.5635116486418451
116,257,-257.0,-92.6981430053711,0.5607081081013385
117,179,-179.0,-91.44303894042969,0.55791851552372
118,226,-226.0,-91.9879379272461,0.5551428015161394
119,293,-293.0,-92.48966217041016,0.5523808970309845
120,268,-268.0,-92.4587173461914,0.5496327333641637
121,270,-270.0,-92.48748779296875,0.5468982421533968
122,221,-221.0,-92.34728240966797,0.5441773553765142
123,301,-301.0,-92.33966827392578,0.5414700053497654
124,201,-201.0,-92.32600402832031,0.5387761247261348
125,181,-181.0,-92.318115234375,0.5360956464936665
126,316,-316.0,-92.7342758178711,0.5334285039737976
127,270,-270.0,-92.25707244873047,0.5307746308196991
128,261,-261.0,-92.8279037475586,0.5281339610146261
129,178,-178.0,-92.94630432128906,0.5255064288702748
130,260,-260.0,-92.68008422851562,0.5228919690251491
131,213,-213.0,-93.3048095703125,0.5202905164429344
132,282,-282.0,-92.60628509521484,0.5177020064108802
133,257,-257.0,-91.5013198852539,0.5151263745381892
134,248,-248.0,-92.877685546875,0.5125635567544172
135,283,-283.0,-92.55287170410156,0.5100134893078779
136,245,-245.0,-92.5930404663086,0.5074761087640577
137,168,-168.0,-92.33943939208984,0.5049513520040375
138,172,-172.0,-92.36287689208984,0.5024391562229229
139,247,-247.0,-92.49825286865234,0.49993945892828157
140,164,-164.0,-92.7336654663086,0.4974521979385887
141,273,-273.0,-92.8624496459961,0.49497731138168033
142,184,-184.0,-92.35625457763672,0.4925147376932143
143,255,-255.0,-92.15911102294922,0.49006441561513864
144,250,-250.0,-92.66206359863281,0.48762628419416787
145,285,-285.0,-92.22945404052734,0.4852002827802666
146,316,-316.0,-92.18033599853516,0.48278635102514095
147,235,-235.0,-91.94255828857422,0.4803844288807373
148,263,-263.0,-92.39808654785156,0.4779944565977486
149,222,-222.0,-92.28067779541016,0.475616374724128
150,168,-168.0,-92.4150619506836,0.47325012410361
151,172,-172.0,-92.44734954833984,0.4708956458742389
152,312,-312.0,-92.13610076904297,0.4685528814669044
153,216,-216.0,-92.48632049560547,0.46622177260388503
154,167,-167.0,-92.13648223876953,0.4639022612973981
155,260,-260.0,-91.67543029785156,0.46159428984815737
156,367,-367.0,-92.0715560913086,0.45929780084393773
157,290,-290.0,-91.97689056396484,0.45701273715814705
158,171,-171.0,-92.5302734375,0.4547390419484051
159,340,-340.0,-91.81602478027344,0.4524766586551295
160,271,-271.0,-92.21041107177734,0.4502255310001289
161,166,-166.0,-92.91764068603516,0.44798560298520296
162,289,-289.0,-90.89482879638672,0.44575681889074925
163,165,-165.0,-91.75621032714844,0.4435391232743774
164,250,-250.0,-91.99588775634766,0.44133246096952977
165,250,-250.0,-92.11700439453125,0.43913677708410925
166,195,-195.0,-91.83334350585938,0.43695201699911373
167,177,-177.0,-91.69850158691406,0.4347781263672774
168,258,-258.0,-91.36211395263672,0.4326150511117189
169,244,-244.0,-91.82942962646484,0.43046273742459595
170,176,-176.0,-91.96541595458984,0.42832113176576714
171,166,-166.0,-91.9885482788086,0.4261901808614599
172,255,-255.0,-91.47933197021484,0.4240698317029452
173,173,-173.0,-91.41490936279297,0.42196003154521916
174,180,-180.0,-91.49010467529297,0.41986072790569073
175,167,-167.0,-91.43936920166016,0.4177718685628764
176,181,-181.0,-91.86837005615234,0.4156934015551009
177,164,-164.0,-90.5276870727539,0.41362527517920494
178,173,-173.0,-90.93930053710938,0.4115674379892587
179,251,-251.0,-91.72757720947266,0.40951983879528236
180,534,-534.0,-90.5815200805664,0.40748242666197254
181,266,-266.0,-90.18492126464844,0.4054551509074354
182,172,-172.0,-90.1634750366211,0.4034379611019258
183,263,-263.0,-90.4485092163086,0.4014308070665929
184,244,-244.0,-90.84329986572266,0.39943363887223177
185,253,-253.0,-89.72100830078125,0.3974464068380416
186,176,-176.0,-89.75016021728516,0.3954690615303897
187,263,-263.0,-90.03865814208984,0.3935015537615818
188,173,-173.0,-90.08550262451172,0.3915438345886387
189,259,-259.0,-89.66679382324219,0.3895958553120783
190,158,-158.0,-89.2432861328125,0.3876575674747048
191,262,-262.0,-89.48235321044922,0.38572892286040283
192,232,-232.0,-90.23033142089844,0.38380987349293816
193,162,-162.0,-90.0252914428711,0.38190037163476437
194,168,-168.0,-88.82769775390625,0.38000036978583523
195,362,-362.0,-90.24434661865234,0.37810982068242316
196,203,-203.0,-89.87059783935547,0.3762286772959435
197,168,-168.0,-89.2619857788086,0.37435689283178464
198,170,-170.0,-89.44683074951172,0.372494420728144
199,283,-283.0,-89.36407470703125,0.37064121465486966
200,175,-175.0,-89.50768280029297,0.3687972285123082
201,176,-176.0,-88.9024887084961,0.3669624164301574
202,350,-350.0,-89.19895935058594,0.36513673276632586
203,255,-255.0,-87.52962493896484,0.3633201321057969
204,273,-273.0,-87.94149780273438,0.36151256925949943
205,175,-175.0,-88.43798065185547,0.35971399926318354
206,431,-431.0,-88.01848602294922,0.35792437737630206
207,172,-172.0,-88.59798431396484,0.3561436590808976
208,169,-169.0,-88.39936828613281,0.3543718000804952
209,254,-254.0,-88.162109375,0.35260875629900024
210,184,-184.0,-88.87705993652344,0.3508544838796023
211,180,-180.0,-88.29674530029297,0.3491089391836839
212,161,-161.0,-88.2298583984375,0.34737207878973525
213,162,-162.0,-87.90999603271484,0.34564385949227394
214,192,-192.0,-88.02655029296875,0.3439242383007701
215,176,-176.0,-87.6700668334961,0.3422131724385773
216,355,-355.0,-87.59322357177734,0.340510619341868
217,214,-214.0,-87.9349594116211,0.33881653665857514
218,175,-175.0,-87.30101776123047,0.3371308822473385
219,178,-178.0,-87.9553451538086,0.33545361417645625
220,265,-265.0,-87.20941162109375,0.33378469072284206
221,186,-186.0,-87.0338363647461,0.3321240703709872
222,185,-185.0,-86.96406555175781,0.3304717118119276
223,169,-169.0,-87.93753814697266,0.3288275739422165
224,177,-177.0,-87.6495132446289,0.327191615862902
225,172,-172.0,-87.3626480102539,0.3255637968785095
226,389,-389.0,-87.50082397460938,0.3239440764960294
227,274,-274.0,-87.0046615600586,0.3223324144239099
228,175,-175.0,-87.61713409423828,0.3207287705710547
229,183,-183.0,-86.93820190429688,0.3191331050458256
230,260,-260.0,-86.81228637695312,0.31754537815505035
231,379,-379.0,-87.58277893066406,0.3159655504030352
232,298,-298.0,-87.0060043334961,0.3143935824905823
233,324,-324.0,-87.7667465209961,0.31282943531401225
234,240,-240.0,-87.90631866455078,0.31127306996419135
235,274,-274.0,-87.87957763671875,0.30972444772556357
236,334,-334.0,-87.99456787109375,0.3081835300751877
237,179,-179.0,-87.16485595703125,0.3066502786817788
238,174,-174.0,-87.13148498535156,0.30512465540475503
239,381,-381.0,-86.67354583740234,0.3036066222932886
240,174,-174.0,-87.0952377319336,0.30209614158536185
241,424,-424.0,-86.56937408447266,0.30059317570682775
242,164,-164.0,-86.869873046875,0.2990976872704754
243,366,-366.0,-86.97721862792969,0.29760963907509996
244,372,-372.0,-85.9677734375,0.2961289941045771
245,168,-168.0,-86.77888488769531,0.2946557155269424
246,188,-188.0,-87.00787353515625,0.2931897666934751
247,175,-175.0,-86.21864318847656,0.29173111113778616
248,281,-281.0,-86.43651580810547,0.29027971257491164
249,168,-168.0,-86.72550201416016,0.28883553490040964
250,300,-300.0,-85.82703399658203,0.28739854218946237
251,178,-178.0,-86.84918212890625,0.2859686986959825
252,295,-295.0,-86.43570709228516,0.28454596885172395
253,266,-266.0,-86.40525817871094,0.283130317265397
254,165,-165.0,-86.65773010253906,0.2817217087217881
255,258,-258.0,-87.01285552978516,0.2803201081808837
256,175,-175.0,-86.28360748291016,0.27892548077699875
257,159,-159.0,-86.5107192993164,0.2775377918179092
258,164,-164.0,-86.44710540771484,0.2761570067839893
259,174,-174.0,-86.48631286621094,0.27478309132735257
260,170,-170.0,-86.57725524902344,0.2734160112709976
261,157,-157.0,-86.89319610595703,0.27205573260795785
262,164,-164.0,-86.75640106201172,0.2707022215004556
263,169,-169.0,-86.55803680419922,0.26935544427906033
264,171,-171.0,-86.68705749511719,0.2680153674418511
265,254,-254.0,-85.9308090209961,0.2666819576535832
266,198,-198.0,-86.23526000976562,0.26535518174485895
267,317,-317.0,-86.96318817138672,0.2640350067113025
268,166,-166.0,-85.40802001953125,0.26272139971273883
269,253,-253.0,-86.2768325805664,0.26141432807237697
270,167,-167.0,-85.94666290283203,0.260113759275997
271,165,-165.0,-86.08541870117188,0.25881966097114134
272,161,-161.0,-86.99791717529297,0.2575320009663098
273,172,-172.0,-86.30025482177734,0.256250747230159
274,296,-296.0,-85.77474212646484,0.2549758678907055
275,176,-176.0,-86.04105377197266,0.2537073312345328
276,174,-174.0,-86.38082122802734,0.2524451057060028
277,279,-279.0,-85.99525451660156,0.2511891599064705
278,134,-134.0,-86.17118835449219,0.24993946259350303
279,354,-354.0,-86.33290100097656,0.24869598268010254
280,172,-172.0,-86.342041015625,0.2474586892339329
281,158,-158.0,-86.6260986328125,0.24622755147655018
282,157,-157.0,-86.45416259765625,0.24500253878263703
283,158,-158.0,-86.32049560546875,0.24378362067924086
284,614,-614.0,-87.19944763183594,0.2425707668450158
285,163,-163.0,-86.69915008544922,0.24136394710946849
286,170,-170.0,-87.0550765991211,0.24016313145220747
287,352,-352.0,-86.69322967529297,0.23896829000219652
288,357,-357.0,-86.4242172241211,0.23777939303701148
289,361,-361.0,-86.19586944580078,0.236596410982101
290,168,-168.0,-86.83614349365234,0.23541931441005076
291,161,-161.0,-86.31132507324219,0.23424807403985154
292,258,-258.0,-86.45611572265625,0.2330826607361707
293,264,-264.0,-87.02227020263672,0.23192304550862758
294,370,-370.0,-85.49505615234375,0.23076919951107225
295,172,-172.0,-85.43529510498047,0.22962109404086795
296,358,-358.0,-85.75282287597656,0.2284787005381771
297,436,-436.0,-86.0777359008789,0.22734199058525087
298,264,-264.0,-85.82930755615234,0.22621093590572228
299,161,-161.0,-85.84989929199219,0.2250855083639028
300,157,-157.0,-86.20926666259766,0.2239656799640824
301,358,-358.0,-85.60162353515625,0.22285142284983325
302,165,-165.0,-85.44124603271484,0.2217427093033167
303,266,-266.0,-86.11642456054688,0.22063951174459373
304,161,-161.0,-86.12495422363281,0.21954180273093907
305,164,-164.0,-85.35599517822266,0.2184495549561583
306,164,-164.0,-85.96187591552734,0.2173627412499088
307,225,-225.0,-86.39073944091797,0.2162813345770237
308,172,-172.0,-85.89897918701172,0.21520530803683952
309,163,-163.0,-85.88143920898438,0.2141346348625269
310,295,-295.0,-85.96065521240234,0.2130692884204248
311,254,-254.0,-85.89454650878906,0.21200924220937795
312,266,-266.0,-85.97168731689453,0.21095446986007757
313,253,-253.0,-85.23410034179688,0.20990494513440555
314,259,-259.0,-85.8154296875,0.20886064192478165
315,161,-161.0,-85.08845520019531,0.2078215342535141
316,246,-246.0,-85.18468475341797,0.20678759627215335
317,259,-259.0,-85.11568450927734,0.2057588022608491
318,303,-303.0,-85.72188568115234,0.20473512662771057
319,249,-249.0,-85.16155242919922,0.20371654390816973
320,173,-173.0,-85.3064193725586,0.202703028764348
321,166,-166.0,-85.29899597167969,0.2016945559844259
322,163,-163.0,-85.45708465576172,0.20069110048201586
323,200,-200.0,-85.01777648925781,0.19969263729553818
324,182,-182.0,-85.61537170410156,0.19869914158760021
325,157,-157.0,-85.13682556152344,0.19771058864437835
326,153,-153.0,-85.9027099609375,0.19672695387500336
327,212,-212.0,-85.68811798095703,0.19574821281094865
328,311,-311.0,-85.6020736694336,0.19477434110542155
329,165,-165.0,-85.3971176147461,0.1938053145327578
330,149,-149.0,-85.95269012451172,0.19284110898781873
331,148,-148.0,-85.4832763671875,0.1918817004853918
332,166,-166.0,-85.10633087158203,0.19092706515959385
333,159,-159.0,-85.19062042236328,0.18997717926327748
334,133,-133.0,-85.62332916259766,0.1890320191674403
335,164,-164.0,-85.16777038574219,0.18809156136063715
336,162,-162.0,-85.98851776123047,0.1871557824483952
337,132,-132.0,-85.21851348876953,0.18622465915263206
338,160,-160.0,-85.20516967773438,0.1852981683110767
339,130,-130.0,-84.63072967529297,0.18437628687669325
340,145,-145.0,-85.22338104248047,0.18345899191710774
341,130,-130.0,-85.09410858154297,0.18254626061403756
342,157,-157.0,-85.66205596923828,0.18163807026272397
343,157,-157.0,-85.25341796875,0.18073439827136714
344,126,-126.0,-85.45550537109375,0.17983522216056433
345,172,-172.0,-85.33795166015625,0.1789405195627506
346,165,-165.0,-85.60065460205078,0.17805026822164238
347,162,-162.0,-85.58946990966797,0.177164445991684
348,108,-108.0,-86.17439270019531,0.17628303083749652
349,170,-170.0,-85.142822265625,0.17540600083332988
350,130,-130.0,-85.42323303222656,0.17453333416251732
351,121,-121.0,-85.4827880859375,0.17366500911693267
352,219,-219.0,-85.28179168701172,0.17280100409645044
353,201,-201.0,-84.59732818603516,0.17194129760840843
354,166,-166.0,-85.14916229248047,0.1710858682670731
355,162,-162.0,-84.9830322265625,0.17023469479310757
356,124,-124.0,-85.1583251953125,0.16938775601304237
357,126,-126.0,-84.6865463256836,0.16854503085874864
358,160,-160.0,-84.42643737792969,0.1677064983669141
359,128,-128.0,-84.5037841796875,0.1668721376785215
360,122,-122.0,-84.28224182128906,0.16604192803832987
361,118,-118.0,-84.56778717041016,0.1652158487943581
362,132,-132.0,-84.96129608154297,0.16439387939737127
363,171,-171.0,-83.91353607177734,0.16357599940036943
364,143,-143.0,-84.05825805664062,0.16276218845807905
365,134,-134.0,-84.08196258544922,0.16195242632644682
366,190,-190.0,-84.13362121582031,0.16114669286213615
367,125,-125.0,-84.58553314208984,0.16034496802202602
368,159,-159.0,-84.27778625488281,0.15954723186271247
369,139,-139.0,-84.23530578613281,0.15875346454001243
370,131,-131.0,-83.71772766113281,0.1579636463084701
371,132,-132.0,-83.91531372070312,0.1571777575208658
372,172,-172.0,-84.14830780029297,0.1563957786277272
373,130,-130.0,-84.06571960449219,0.155617690176843
374,224,-224.0,-83.73714447021484,0.1548434728127791
375,125,-125.0,-84.35841369628906,0.15407310727639714
376,128,-128.0,-83.66279602050781,0.15330657440437528
377,125,-125.0,-83.4583740234375,0.15254385512873164
378,222,-222.0,-83.55961608886719,0.15178493047634992
379,171,-171.0,-83.59563446044922,0.15102978156850738
380,125,-125.0,-83.09130096435547,0.15027838962040538
381,132,-132.0,-83.4023208618164,0.14953073594070188
382,133,-133.0,-83.24459075927734,0.14878680193104665
383,134,-134.0,-84.7855224609375,0.14804656908561858
384,136,-136.0,-83.84793090820312,0.1473100189906653
385,134,-134.0,-84.21858215332031,0.14657713332404507
386,137,-137.0,-83.8436508178711,0.14584789385477123
387,155,-155.0,-83.76487731933594,0.14512228244255845
388,137,-137.0,-83.84452819824219,0.1444002810373716
389,117,-117.0,-83.42555236816406,0.14368187167897672
390,133,-133.0,-83.16533660888672,0.14296703649649428
391,480,-480.0,-83.50823974609375,0.1422557577079545
392,148,-148.0,-82.91938781738281,0.14154801761985525
393,127,-127.0,-83.13121795654297,0.14084379862672167
394,248,-248.0,-82.32078552246094,0.14014308321066835
395,217,-217.0,-81.94638061523438,0.13944585394096354
396,164,-164.0,-82.27081298828125,0.13875209347359557
397,262,-262.0,-82.8414535522461,0.1380617845508414
398,235,-235.0,-82.25765228271484,0.1373749100008372
399,141,-141.0,-81.61251831054688,0.13669145273715147
400,210,-210.0,-81.22887420654297,0.1360113957583597
401,138,-138.0,-81.0392074584961,0.1353347221476216
402,340,-340.0,-80.9603271484375,0.13466141507226032
403,305,-305.0,-81.17144775390625,0.13399145778334362
404,132,-132.0,-80.5926742553711,0.13332483361526729
405,132,-132.0,-81.0125503540039,0.1326615259853406
406,140,-140.0,-80.35284423828125,0.13200151839337373
407,124,-124.0,-80.28987884521484,0.13134479442126742
408,127,-127.0,-80.39328002929688,0.1306913377326044
409,138,-138.0,-80.43000030517578,0.13004113207224322
410,137,-137.0,-80.48242950439453,0.12939416126591366
411,211,-211.0,-79.89029693603516,0.1287504092198146
412,127,-127.0,-79.15679931640625,0.12810985992021354
413,128,-128.0,-79.35037994384766,0.1274724974330483
414,280,-280.0,-79.01162719726562,0.12683830590353068
415,142,-142.0,-79.38182830810547,0.12620726955575193
416,123,-123.0,-79.6035385131836,0.1255793726922905
417,682,-682.0,-78.12153625488281,0.1249545996938214
418,130,-130.0,-77.68831634521484,0.12433293501872777
419,132,-132.0,-78.44023895263672,0.12371436320271421
420,128,-128.0,-77.8797378540039,0.12309886885842211
421,141,-141.0,-77.50174713134766,0.12248643667504688
422,136,-136.0,-76.97582244873047,0.12187705141795711
423,197,-197.0,-77.46420288085938,0.12127069792831555
424,139,-139.0,-77.39617919921875,0.12066736112270204
425,131,-131.0,-78.31744384765625,0.12006702599273837
426,765,-765.0,-76.4935531616211,0.11946967760471482
427,883,-883.0,-74.56331634521484,0.11887530109921873
428,1418,-1418.0,-73.24524688720703,0.11828388169076492
429,241,-241.0,-72.1501693725586,0.1176954046674278
430,120,-120.0,-72.59893798828125,0.11710985539047543
431,119,-119.0,-71.82115173339844,0.11652721929400542
432,752,-752.0,-70.80358123779297,0.11594748188458252
433,129,-129.0,-70.5749282836914,0.11537062874087814
434,115,-115.0,-70.65019989013672,0.11479664551331159
435,122,-122.0,-71.33168029785156,0.11422551792369313
436,679,-679.0,-69.3657455444336,0.1136572317648688
437,1102,-1102.0,-68.4631118774414,0.11309177290036698
438,565,-565.0,-68.80028533935547,0.11252912726404676
439,234,-234.0,-68.33746337890625,0.11196928085974804
440,140,-140.0,-67.6552963256836,0.11141221976094334
441,441,-441.0,-67.65707397460938,0.1108579301103914
442,433,-433.0,-66.64208221435547,0.11030639811979245
443,260,-260.0,-66.30303192138672,0.10975761006944523
444,518,-518.0,-66.931884765625,0.10921155230790572
445,427,-427.0,-65.20172119140625,0.1086682112516475
446,1434,-1434.0,-64.4321060180664,0.10812757338472388
447,451,-451.0,-64.01190185546875,0.10758962525843173
448,520,-520.0,-64.71163177490234,0.10705435349097686
449,367,-367.0,-64.58309936523438,0.10652174476714117
450,554,-554.0,-64.6974105834961,0.10599178583795142
451,294,-294.0,-64.73125457763672,0.10546446352034969
452,291,-291.0,-64.11614990234375,0.10493976469686538
453,219,-219.0,-64.80897521972656,0.10441767631528895
454,225,-225.0,-64.73657989501953,0.10389818538834722
455,143,-143.0,-64.9950180053711,0.10338127899338033
456,219,-219.0,-64.78706359863281,0.10286694427202024
457,384,-384.0,-64.08984375,0.1023551684298709
458,156,-156.0,-64.75716400146484,0.10184593873618997
459,215,-215.0,-64.64595031738281,0.10133924252357211
460,300,-300.0,-63.819923400878906,0.10083506718763395
461,458,-458.0,-64.95455932617188,0.10033340018670046
462,309,-309.0,-64.4101791381836,0.09983422904149301
463,138,-138.0,-64.2430191040039,0.09933754133481892
464,224,-224.0,-63.9801025390625,0.09884332471126261
465,129,-129.0,-64.35607147216797,0.09835156687687824
466,150,-150.0,-64.33846282958984,0.09786225559888383
467,204,-204.0,-64.22759246826172,0.09737537870535705
468,200,-200.0,-64.3883285522461,0.0968909240849324
469,294,-294.0,-63.76068115234375,0.09640887968649992
470,129,-129.0,-64.08473205566406,0.0959292335189054
471,248,-248.0,-63.86552810668945,0.09545197365065214
472,201,-201.0,-63.899410247802734,0.09497708820960413
473,279,-279.0,-64.58159637451172,0.09450456538269068
474,193,-193.0,-63.87286376953125,0.09403439341561264
475,125,-125.0,-63.60323715209961,0.09356656061254989
476,154,-154.0,-63.989315032958984,0.09310105533587056
477,155,-155.0,-64.2750473022461,0.09263786600584135
478,160,-160.0,-64.177001953125,0.09217698110033967
479,148,-148.0,-63.95435333251953,0.09171838915456684
480,148,-148.0,-63.079586029052734,0.09126207876076303
481,127,-127.0,-63.25970458984375,0.09080803856792342
482,148,-148.0,-63.18767166137695,0.09035625728151585
483,145,-145.0,-63.491024017333984,0.08990672366319986
484,149,-149.0,-63.8463249206543,0.08945942653054714
485,123,-123.0,-63.74392318725586,0.08901435475676334
486,155,-155.0,-63.46780014038086,0.08857149727041129
487,143,-143.0,-63.21319580078125,0.08813084305513562
488,120,-120.0,-63.504207611083984,0.08769238114938868
489,148,-148.0,-63.30363845825195,0.08725610064615791
490,146,-146.0,-62.6793327331543,0.08682199069269445
491,150,-150.0,-63.0933952331543,0.08639004049024324
492,146,-146.0,-63.251033782958984,0.08596023929377437
493,146,-146.0,-63.228668212890625,0.0855325764117158
494,148,-148.0,-62.6768684387207,0.08510704120568738
495,143,-143.0,-62.587310791015625,0.0846836230902362
496,148,-148.0,-62.989410400390625,0.08426231153257335
497,118,-118.0,-62.3385124206543,0.0838430960523118
498,146,-146.0,-62.98186111450195,0.08342596622120578
499,146,-146.0,-62.20803451538086,0.08301091166289133
500,147,-147.0,-62.408668518066406,0.0825979220526282
501,148,-148.0,-62.593685150146484,0.08218698711704299
502,142,-142.0,-62.6026725769043,0.08177809663387363
503,141,-141.0,-62.2667121887207,0.08137124043171506
504,142,-142.0,-62.90739822387695,0.08096640838976624
505,149,-149.0,-62.34786605834961,0.08056359043757835
506,145,-145.0,-62.771705627441406,0.08016277655480435
507,144,-144.0,-62.65119552612305,0.0797639567709496
508,147,-147.0,-61.75898361206055,0.079367121165124
509,142,-142.0,-61.992225646972656,0.07897225986579504
510,148,-148.0,-62.06013107299805,0.07857936305054233
511,122,-122.0,-61.640560150146484,0.07818842094581327
512,136,-136.0,-61.644012451171875,0.07779942382667988
513,149,-149.0,-61.58243942260742,0.0774123620165969
514,142,-142.0,-62.043067932128906,0.0770272258871611
